Sentence,Intent_label
"Poling developed into a fitness activity and sport during the 1990s and 2000s, with national and international pole competitions.",sport
"Poling has become a dance, fitness activity and sport, and continues to evolve.",sport
The International Pole Sports Federation formed in 2009 by Tim Trautman and Katie Coates is endeavoring to make poling an Olympic sport.,sport
The International Pole Sports Federation has held world championships since 2012 and poling was one of seven sports granted observer status by Global Association of International Sports Federations in 2017.,sport
Professional pole sports leagues have been formed notably Oksana Grishina the OG Pole Fitness.,sport
The poling involves technique as well as artistry.,sport
In a poling competition each athlete performs a routine to music.,sport
"In a poling competition athletes are judged on their ability to perform complex movements, choreography, style and expressiveness.",sport
In poling competition athletes use a static pole and a spinning pole.,sport
"Poles in IPSF pole sports competitions are brass, 45 mm in diameter with 4m of usable height.",sport
Cheerleading is an activity in which the participants cheer for their team as a form of encouragement.,sport
Cheerleading can range from chanting slogans to intense physical activity.,sport
Cheerleading can be performed to motivate sports teams to entertain the audience or for competition.,sport
"Cheerleading routines typically range anywhere from one to three minutes and contain components of tumbling, dance, jumps, cheers and stunting.",sport
Modern cheerleading is very closely associated with American football and basketball.,sport
"Sports such as association football or soccer, ice hockey, volleyball, baseball and wrestling will sometimes sponsor cheerleading squads.",sport
The ICC Twenty20 Cricket World Cup in South Africa in 2007 was the first international cricket event to have cheerleading.,sport
The Florida Marlins were the first Major League Baseball team to have a cheerleading team.,sport
Cheerleading originated as an all male activity in United States and remains predominantly in America with an estimated 3.85 million participants as of 2017.,sport
The global presentation of cheerleading was led by the 1997 broadcast of ESPN International cheerleading competition.,sport
The cheerleading continues to grow as sport leaders pursue Olympic status.,sport
The cheerleading carries the highest rate of catastrophic injuries to female athletes in sports with most injuries associated with stunting also known as pyramids.,sport
Color guards or flag corps are teams of performers who perform choreographed dances and routines with various equipment to enhance and interpret the music of a marching band or drum and bugle corps show.,sport
"Color guards teams can be found in American colleges, universities, high schools, middle schools and independent drum corps.",sport
"Color guards teams use various equipment including flags, fake wooden rifles, and sabres along with other props.",sport
Most color guards teams are of mixed gender but some may also be single gender.,sport
The color guards teams perform using their equipment and emotional connections to the audience to enhance the meaning and feeling of their show.,sport
Some color guards teams perform with marching bands during football games at halftime.,sport
The color guards have since evolved into a separate activity known as winter guard.,sport
The winter guard is an indoor sport usually performed during the winter or spring.,sport
In winter guard the guard performs unaccompanied by a marching band to a piece of pre recorded music indoors.,sport
There is only one nationally recognized winter guard color sorority in the United States ie Phi Rho Psi National Color Guard Sorority.,sport
Competition aerobatics is an air sport in which ground based judges rate the skill of pilots performing aerobatic flying.,sport
Competition aerobatics is practised in both piston powered single engine airplanes and also gliders.,sport
Competition aerobatics is sanctioned by a national aero club its designee.,sport
In Competition aerobatics a pilot enters a competition in a category of his or her choice.,sport
The Competition aerobatics category defines the level of difficulty of the aerobatic sequences to be flown.,sport
Within each Competition aerobatics category a pilot flies one or more flight programs.,sport
Each Competition aerobatics flight receives a total score from the judges.,sport
Cluster ballooning is a form of ballooning where a harness attaches a balloonist to a cluster of helium inflated rubber balloons.,sport
"In Cluster ballooning the balloons are multiple, small, readily available and individually sealed balloons.",sport
"In Cluster ballooning to control flight, arrest a climb or initiate a descent the pilot incrementally jettisons or deflates balloons.",sport
"Hopper ballooning involves a hopper balloon (simply hopper) is a small, one-person hot air balloon.",sport
In hopper ballooning there is no basket on a hopper balloon.,sport
In hopper ballooning the hopper pilot usually sits on a seat or wears a harness similar to a parachute harness.,sport
In hopper ballooning most hopper balloons have envelopes that range in volume from 14000 to 35000 cubic feet.,sport
In hopper ballooning most hopper balloons have a maximum flight duration of 1 to 1.5 hours.,sport
In hopper ballooning the two principal commercial balloon manufacturers today offering hopper balloons for sale are Cameron Balloons and Lindstrand Balloons.,sport
Gliding is a recreational activity and competitive air sport in which pilots fly unpowered aircraft known as gliders or sailplanes.,sport
Gliding uses naturally occurring currents of rising air in the atmosphere to remain airborne.,sport
The word soaring is also used for gliding.,sport
Gliding as a sport began in the 1920s.,sport
"In gliding long distances are now flown using any of the main sources of rising air: ridge lift, thermals and lee waves.",sport
In gliding when conditions are favourable experienced pilots can now fly hundreds of kilometres before returning to their home airfields.,sport
In gliding occasionally flights of more than 1000 kilometres are achieved.,sport
In gliding competitive pilots fly in races around pre defined courses.,sport
The  gliding competitions test pilots abilities to make best use of local weather conditions as well as their flying skills.,sport
Local and national competitions are organized in many countries and there are biennial World Gliding Championships.,sport
In gliding if the weather deteriorates pilots are sometimes unable to complete a cross country flight.,sport
In gliding powered aircraft and winches are the two most common means of launching gliders.,sport
Clubs and sometimes national gliding associations often have delegated authority.,sport
These are usually provided by gliding clubs who also train new pilots and maintain high safety standards.,sport
Hang gliding is an air sport or recreational activity in which a pilot flies a light non motorised foot launched heavier than air aircraft called a hang glider.,sport
In hang gliding most modern hang gliders are made of an aluminium alloy or composite frame covered with synthetic sailcloth to form a wing.,sport
In hang gliding the pilot is in a harness suspended from the airframe and controls the aircraft by shifting body weight in opposition to a control frame.,sport
In hang gliding early hang gliders had a low lift to drag ratio so pilots were restricted to gliding down small hills.,sport
In hang gliding the lift to drag ratio had significantly improved by the 1980s.,sport
The Federation Aeronautique Internationale and national airspace governing organisations control some regulatory aspects of hang gliding.,sport
A human powered aircraft is an aircraft belonging to the class of vehicles known as human powered transport.,sport
A human powered aircraft has been successfully flown over considerable distances.,sport
The human powered aircraft are still primarily constructed as engineering challenges rather than for any kind of recreational or utilitarian purpose.,sport
Parachuting is a way of transiting from a high point in the atmosphere to the surface of Earth with the aid of gravity.,sport
Parachuting involves the control of speed during the descent using a parachute or parachutes.,sport
Parachuting including also skydiving.,sport
For human skydiving it may involve a phase of more or less free falling or the skydiving segment.,sport
For cargo parachuting the parachute descent may begin immediately.,sport
BASE jumping is the recreational sport of jumping from fixed objects using a parachute to descend safely to the ground.,sport
BASE jumping participants exit from a fixed object such as a cliff and after an optional freefall delay deploy a parachute to slow their descent and land.,sport
A popular form of BASE jumping is wingsuit BASE jumping.,sport
In contrast to other forms of parachuting such as skydiving from airplanes the BASE jumps are performed from fixed objects.,sport
In BASE jumping the fixed objects are generally at much lower altitudes and BASE jumpers only carry one parachute.,sport
The BASE jumping is significantly more hazardous than other forms of parachuting.,sport
The BASE jumping is widely considered to be one of the most dangerous extreme sports.,sport
Carl Boenish was an important catalyst behind modern BASE jumping.,sport
Specialized equipment and techniques were developed specifically for the unique needs of BASE jumping.,sport
Sky surfing is a type of skydiving and extreme sport in which the skydiver wears a custom skysurf board attached to the feet and performs surfing style aerobatics during freefall.,sport
In sky surfing the boards used are generally smaller than actual surfboards and look more like snowboards or large skateboards.,sport
Even with the bandage technique many techniques in skysurfing can be extremely painful and result in temporary paralysis of fingers along with subconjunctival bleeding.,sport
The competitive discipline of skysurfing is a team sport consisting of a skysurfer and a camera flyer with a video camera.,sport
The rise of skysurfing coincided with other new age disciplines in skydiving such as freestyle and freeflying.,sport
After performing standing on a surfboard for a skysurfing advertisement of Coca Cola.,sport
Skysurfing reached its peak in popularity during the mid to late 1990s.,sport
A number of movie studios included skysurfing in action sequences such as Silver Surfer.,sport
Ralph Lauren created a fragrance brand Extreme Polo Sport based on imagery of skysurfing.,sport
Competitive team skysurfing was prominent during the late 1990s with most notable being ESPN X Games and FAI World Air Games 1997.,sport
The hazards associated with skysurfing are mainly due to loss of control inducing flat spins where the head is outside of the center of the spinning body.,sport
The skill experience and time required to master skysurfing led to a decline in the popularity in the skydiving community.,sport
A presentation of the History and Future of skysurfing was made at the British Parachute Association.,sport
Boards Over Europe and Sky surfing World Cup and Skysurfing World Championships.,sport
In 2000 ABC Wide World of Sports chose Skysurfing from the XGames to cover due to its attractive television format.,sport
Ultralight aviation or  microlight aviation is the flying of lightweight 1 or 2 seat fixed wing aircraft.,sport
Ultralight aviation is represented by the United States Ultralight Association.,sport
Powered paragliding or paramotoring or PPG is a form of ultralight aviation.,sport
Powered paragliding is where the pilot wears a back pack motor or paramotor which provides enough thrust to take off using a paraglider.,sport
In many countries powered paragliding is minimally regulated and requires no license.,sport
Powered paragliding has seen some military application including insertion of special forces soldiers and also border patrol in some governments.,sport
Regardless of regulations Powered paragliding can be dangerous when practiced without proper training.,sport
In the US the powered paragliding is represented primarily by the US Powered Paragliding Association.,sport
Wingsuit flying or wingsuiting is the sport of skydiving using a webbing sleeved jumpsuit called a wingsuit to add webbed area to the divers body.,sport
The wingsuit flier wears parachuting equipment specially designed for skydiving or BASE jumping.,sport
An early attempt at wingsuit flying was made on 4 February 1912 by a 33 year old tailor named Franz Reichelt.,sport
"Within wingsuit flying are many sub disciplines including acrobatic flying, performance flying and wingsuit BASE jumping.",sport
On 20 and 21 April 2012 Colombian skydiver Jhonathan Florez set Guinness World Records in wingsuit flying.,sport
List of fatalities due to wingsuit flying.,sport
This makes aircraft descending a much less deadly form of wingsuit flying though deemed less extreme by fans of the sport.,sport
Some concerns regarding the nature of wingsuit flying exist due to injuries and death.,sport
The French government banned wingsuit flying multiple times following the deaths of French pilots.,sport
"Keep Away also called Monkey in the Middle, Piggy in the Middle, Pickle in a Dish or Pickle in the Middle or Monkey is a children game.",sport
Keep Away is a children game in which two or more players must pass a ball to one another while a player in the middle attempts to intercept it.,sport
Keep Away could be considered a reverse form of circle dodgeball.,sport
Keep Away is played worldwide.,sport
Keep Away  is played by drawing a circle on the ground about 10 feet in diameter.,sport
While the name Keep Away is self explanatory the origin of some of the other titles are less clear.,sport
Adrian reveals that he played a lot of Keep Away in middle school.,sport
Angelica Pickles plays Keep Away with the babies using a bottle of chocolate milk to pass from baby to baby.,sport
Tony tries to convince Riff to call off the rumble by playing Keep Away with the latter newly bought gun.,sport
Kin Ball is a team sport created in Quebec Canada in 1986 by Mario Demers a physical education professor.,sport
The International Kin Ball Federation counts 3.8 million Kin Ball participants.,sport
"The official Kin Ball team colours are black, grey and blue and sometimes pink is used instead of blue.",sport
If the Defending Team is able to control the Kin Ball successfully it becomes the Attacking Team.,sport
A Kin Ball Game is usually played until one team has won three periods.,sport
Newcomb ball also known simply as Newcomb and sometimes spelled Newcombe.,sport
Newcomb ball is a ball game played in a gymnasium or court using two opposing teams and a net.,sport
Newcomb ball and the sport of volleyball were both created in 1895 and are similar in their design.,sport
Newcomb ball rivaled volleyball in popularity and participation by the 1920s.,sport
The sport of throwball may be a possible relative.,sport
Newcomb ball was invented in 1895 by Clara Baer a physical education instructor at Sophie Newcomb College Tulane University in New Orleans.,sport
Newcomb ball is one of a rare number of sports which have been created by women and is of historical significance in American sport.,sport
Newcomb ball is the second team sport to be played there by women after basketball.,sport
Newcomb ball may have preceded the creation of volleyball and may have influenced its development.,sport
Newcomb ball was first publicised in an article by Baer in the Posse Gymnasium Journal where the name Newcomb was first coined.,sport
Baer first officially published a description of Newcomb ball in 1895 together with the first book of rules for women basketball.,sport
Originally Newcomb ball involved two teams placed facing each other in a small gymnasium.,sport
Today Newcomb ball is not widely played on a competitive basis.,sport
Today Newcomb ball remains a popular game for people with limited athletic ability or those with certain disabilities.,sport
Today Newcomb ball remains popular as a simple introduction to volleyball.,sport
Today Newcomb ball is popularized in many northern New England summer camps such as Windham Tolland 4H camp in Connecticut.,sport
Newcomb ball teaches children fundamentals of volleyball and is beneficial in promoting the development of hand eye coordination and motor skills.,sport
"There is evidence of Newcomb ball being played in United States, Canada, Mexico, China, Argentina, Australia and Israel.",sport
One version of Newcomb ball rules today.,sport
Throwball played in India is very similar to Newcomb ball.,sport
Prisoner ball is a variation of Newcomb ball where players are taken prisoner or released from prison instead of scoring points.,sport
Popularized by US President Herbert Hoover the Hooverball is played with a volleyball net and a medicine ball.,sport
Hooverball scored like tennis but the ball is caught and then thrown back as in Newcomb ball.,sport
Hooverball annual championship tournaments are held annually in West Branch Iowa.,sport
Another local variation of Newcomb ball is played on a beach volleyball court with two players per team.,sport
Rhode Island Rules Newcomb is played to 11 and points are awarded following college volleyball rules.,sport
"Rhode Island Rules Newcomb is played at a much faster pace than in the playground variant, and rewards speed, strategy and positioning.",sport
"Rhode Island Rules Newcomb rules prohibit leaping off ground while throwing, holding ball for more than three seconds and tapping ball back over net on a return.",sport
These throws add complexity to game and require a higher degree of athletic ability than in many other varieties of Newcomb.,sport
Scott Adams creator of Dilbert describes details of a game he calls Scottyball with rules similar to Newcomb ball on his blog.,sport
Newcomb ball is sometimes spelled and pronounced Nuke em ball.,sport
"Newcomb ball is known as cachibol in Spain, Mexico and other Spanish speaking countries.",sport
Newcomb ball similar game is called Catchball.,sport
Catchball is the fastest growing sport for women in Israel.,sport
Thousands of women join Catchball teams all around the country and meet other teams for league games every week.,sport
The Israeli Catchball Association is the official professional organization for Catchball.,sport
Quidditch also known as quadball.,sport
Quidditch is a team sport that was created in 2005 at Middlebury College in Vermont.,sport
Quidditch is sometimes referred to as muggle quidditch.,sport
Rules of quidditch are governed by the International Quadball Association.,sport
"A  quidditch team consists of a minimum of seven players of which six are always on the pitch three chasers, one keeper and two beaters.",sport
The quidditch teams are required to be gender balanced.,sport
Making quidditch one of the few sports that not only offers a gender integrated environment.,sport
Quidditch has its roots in the fictional Harry Potter sport of the same name.,sport
In April 2017 Oxford Dictionaries recognized quidditch as a word.,sport
Quidditch was brought to life in 2005 at Middlebury College in Middlebury Vermont.,sport
The first Quidditch World Cup took place with Middlebury taking the place of the top team.,sport
In 2010 UCLA became the first major university to create a permanent Quidditch pitch.,sport
Quidditch began to take shape around the world with teams beginning in Australia the UK and France.,sport
The Quidditch game ends after the snitch has been caught through what is called a clean catch.,sport
"The Quidditch game is played with six standing hoops, three on each side of a square pitch.",sport
Each Quidditch player must hold a broomstick between their legs.,sport
Probably the most iconic piece of equipment for quidditch.,sport
But can also be purchased from specialist quidditch suppliers.,sport
The quidditch pitch is usually marked with cones or with painted lines.,sport
The quidditch rules have changed significantly as the sport has developed over time.,sport
The International Quidditch Association serves as the central governing body for quidditch worldwide.,sport
Each nation in which quidditch is played has or is in the process of developing a national organisation.,sport
The job of the national organisation is to organise quidditch within the country.,sport
Yukigassen is a snowball fighting competition from Japan.,sport
The Yukigassen word consists of the Japanese words yuki and kassen with rendaku.,sport
Hence Yukigassen means snow battle but is a common term for snowball fight in Japanese.,sport
Yukigassen is a game between two teams with seven players each.,sport
Yukigassen game is played on a court with certain measurements.,sport
Yukigassen game  winner is determined through rules made by the Japan Yukigassen Federation.,sport
Yukigassen is similar to capture the flag.,sport
Yukigassen players are eliminated when hit with snowballs.,sport
Players wear special yukigassen helmets with face shields and a set number of snowballs are made in advance.,sport
Champions League of yukigassen in Aparan Armenia.,sport
Skibobbing is also called skibiking or snowbiking.,sport
Skibobbing is a winter sport involving a bicycle type frame attached to skis instead of wheels and sometimes a set of foot skis.,sport
The use of foot skis is what defines Skibobbing.,sport
Skibobbing should also not be confused with snowbiking.,sport
Snowbiking is the sport or recreation of bicycling on snow.,sport
Skibobbing had been a form of transportation in the Alps.,sport
It was not until 1954 that the first Skibobbing international race was held.,sport
Which since 1967 has held an annual Skibobbing World Championship.,sport
Originally Skibobbing was one of few methods by which people without strength in their knees could alpine ski.,sport
Skibobbing soon became a popular sport amongst the physically able too.,sport
Skibobbing main attractions are said to be speeds attained and the feeling of jet skiing on snow.,sport
Austrian skibobber Erich Brenter is noted for setting the first world record for downhill skibobbing speed in 1964 at 102 miles per hour.,sport
Aikido is a modern Japanese martial art that is split into many different styles.,sport
Aikido is now practiced in around 140 countries.,sport
"Aikido was originally developed by Morihei Ueshiba as a synthesis of his martial studies, philosophy and religious beliefs.",sport
Aikido is often translated as the way of unifying life energy or as the way of harmonious spirit.,sport
Aikido primary goal is to overcome oneself instead of cultivating violence or aggressiveness.,sport
"Aikido fundamental principles include: irimi, atemi, kokyu ho, sankaku ho and tenkan movements that redirect the opponent attack momentum.",sport
Aikido curriculum comprises various techniques primarily throws and joint locks.,sport
"Aikido also includes a weapons system encompassing the bokken, tantō and jō.",sport
Aikido is found all over the world in a number of styles with broad ranges of interpretation and emphasis.,sport
Aikido also derives much of its technical structure from the art of swordsmanship.,sport
Aikido was first introduced to the rest of the world in 1951 by Minoru Mochizuki with a visit to France.,sport
Jujutsu also known as jiu jitsu and ju jitsu is a family of Japanese martial arts.,sport
Jujutsu a system of close combat that can be used in a defensive or offensive manner to kill or subdue one or more weaponless or armed and armored opponents.,sport
Jujutsu  dates back to the 1530s and was coined by Hisamori Tenenouchi when he officially established the first jiu jitsu school in Japan.,sport
"Jujutsu form of martial arts uses few or no weapons at all and includes strikes, throws, holds, and paralyzing attacks against the enemy.",sport
Jujutsu developed from the warrior class around the 17th century in Japan.,sport
Jujutsu was designed to supplement the swordsmanship of a warrior during combat.,sport
A subset of techniques from certain styles of jujutsu were used to develop many modern martial arts and combat sports.,sport
The official date of foundation of Jiu Jitsu is 1530.,sport
Jujutsu thus has the meaning of yielding art.,sport
Jujutsu core philosophy is to manipulate the opponent force against themself rather than confronting it with one own force.,sport
Jujutsu developed to combat the samurai of feudal Japan.,sport
There are many variations of Jujutsu which leads to a diversity of approaches.,sport
Jujutsu schools may utilize all forms of grappling techniques to some degree.,sport
In addition to jujutsu many schools teach the use of weapons.,sport
"Judo is an unarmed modern Japanese martial art, Olympic sport and the most prominent form of jacket wrestling competed internationally.",sport
Judo was created in 1882 by Kanō Jigorō as an eclectic martial art.,sport
Judo rose to prominence for its dominance over established jujutsu schools in tournaments hosted by the Tokyo Metropolitan Police Department.,sport
A judo practitioner is called a judoka.,sport
A judo uniform is called judogi.,sport
"Objective of competitive judo is to throw an opponent, immobilize them with a pin or force an opponent to submit with a joint lock or a choke.",sport
They are not frequently trained and are illegal in judo competition or free practice.,sport
Judo international governing body is the International Judo Federation.,sport
Judo philosophy revolves around two primary principles Seiryoku Zenyo  and Jita Kyoei.,sport
The philosophy and subsequent pedagogy developed for judo became the model for other modern Japanese martial arts.,sport
Judo also spawned a number of derivative martial arts around the world.,sport
"Judo influenced other combat styles such as close quarters combat, mixed martial arts, shoot wrestling and submission wrestling.",sport
The wider application shaped the development of judo from a bujutsu.,sport
Sambo is a martial art with Soviet origins an internationally practiced combat sport.,sport
The word sambo is an acronym of samozashchita bez oruzhiya.,sport
Sambo is relatively modern since its development began in the early 1920s.,sport
Sambo was intended to be a merger of the most effective techniques of other martial arts.,sport
The pioneers of sambo were Viktor Spiridonov and Vasili Oshchepkov.,sport
Oshchepkov spent several years living in Japan and training in Judo under its founder Kano Jigoro.,sport
Spiridonov and Oshchepkov independently developed two different styles which cross pollinated and became what is known as sambo.,sport
Anatoly Kharlampiev a student of Vasili Oshchepkov is also considered a founder of sambo.,sport
There are multiple competitive sport variations of sambo.,sport
Though sambo techniques and principles can be applied to many other combat sports.,sport
Sumo is a form of competitive full contact wrestling.,sport
Sumo is where a rikishi attempts to force his opponent out of a circular ring.,sport
Sumo originated in Japan the only country where it is practiced professionally.,sport
Sumo is considered a national sport in Japan.,sport
Sumo is considered a gendai budō which refers to modern Japanese martial arts.,sport
Sumo has a history spanning many centuries.,sport
Sumo includes many ritual elements such as the use of salt purification from Shinto.,sport
Most sumo wrestlers are required to live in communal sumo training stables.,sport
Sumo popularity and general attendance has rebounded due to having multiple yokozuna or grand champions.,sport
Prehistoric wall paintings indicate sumo originated from an agricultural ritual dance performed in prayer for a good harvest.,sport
Kickboxing is a full contact combat sport and a form of boxing based on punching and kicking.,sport
Kickboxing fight takes place in a boxing ring.,sport
"​​Some styles of kickboxing include Karate, Muay Thai, Japanese kickboxing, Sanda and Savate.",sport
The term kickboxing originated in Japan in the 1960s.,sport
American kickboxing originated in the 1970s and was brought to prominence in September 1974.,sport
Historically kickboxing can be considered a hybrid martial art formed from the combination of elements of various traditional styles.,sport
Kickboxing contributed to emergence of mixed martial arts via hybridization with ground fighting techniques from Brazilian jiu jitsu and folk wrestling.,sport
Shootboxing is a Japanese form of kickboxing which allows throwing and submission while standing similar to Sanda.,sport
Since kickboxing is a broad term understanding history can be difficult since combat is an inherent part of being human.,sport
Forms of kickboxing existed in ancient India.,sport
"Mixed martial arts or MMA is a full contact combat sport based on striking, grappling and ground fighting.",sport
Mixed martial arts incorporates techniques from various combat sports from around the world.,sport
Challenge who became a great forerunner of MMA and the UFC.,sport
MMA promoters were pressured to adopt additional rules to increase competitor safety.,sport
In turn catch wrestling went on to greatly influence modern MMA.,sport
Rowing sometimes called crew in United States is the sport of racing boats using oars.,sport
Rowing differs from paddling sports in that rowing oars are attached to the boat using oarlocks while paddles are not connected to the boat.,sport
Rowing is divided into two disciplines ie sculling and sweep rowing.,sport
In sculling each rower holds two oars one in each hand while in sweep rowing each rower holds one oar with both hands.,sport
Modern rowing as a competitive sport can be traced to the early 17th century when professional watermen held races on River Thames in London England.,sport
"Public rowing clubs were beginning at the same time in England, Germany and United States.",sport
The first American college rowing club was formed in 1843 at Yale College.,sport
Rowing is one of the oldest Olympic sports.,sport
Women rowing was added to the Olympic programme in 1976.,sport
The rowinggoverning body World Rowing Federation holds the annual World Rowing Championships with twenty two boat classes.,sport
Across six continents 150 countries now have rowing federations that participate in the sport.,sport
Major domestic competitions take place in dominant rowing nations.,sport
In the Aeneid Virgil mentions rowing forming part of the funeral games arranged by Aeneas in honour of his father.,sport
Founded in 1818 Leander Club is the world oldest public rowing club.,sport
Marked the beginning of rowing as an organized sport in Germany.,sport
The Narragansett Boat Club was founded in 1838 exclusively for rowing.,sport
They boasted to the crowd that they were the fastest rowing crew on the Bay.,sport
The Schuylkill Navy is an association of amateur rowing clubs of Philadelphia.,sport
The success of Schuylkill Navy and similar organizations contributed heavily to extinction of professional rowing.,sport
Rowing has been conducted at the Olympic Games since 1900.,sport
"The women rowing has been dominated by Eastern European countries such as Romania, Russia and Bulgaria.",sport
Motocross first evolved in Britain from motorcycle trials competitions.,sport
Motocross activity became known as hare scrambles.,sport
First motocross race held on an artificial track inside a stadium took place on August 28 1948 at Buffalo Stadium in the Paris suburb of Montrouge.,sport
A significant moment in motocross history occurred during the 1963 FIM Motocross World Championship.,sport
It was first win by a two stroke powered motorcycle in the premier division of Motocross World Championships.,sport
Motocross arrived in United States in 1966 when Swedish champion Torsten Hallman rode an exhibition event.,sport
A motorcycle sales boom in United States fueled by Baby Boomer generation helped spark a growth in popularity of motocross among young Americans.,sport
"The stadium event paved way for constructed, stadium based motocross events known as supercross.",sport
From late 1970s to early 1990s Japanese motorcycle manufacturers presided over a boom period in motocross technology.,sport
Baseball is a bat and ball sport played between two teams of nine players each taking turns batting and fielding.,sport
Baseball run is scored when a runner legally advances around the bases in order and touches home plate.,sport
In baseball principal objective of batting team is to have a player reach first base safely.,sport
Baseball has no game clock though some competitions feature pace of play regulations such as the pitch clock to shorten game time.,sport
Baseball evolved from older bat and ball games already being played in England by mid 18th century.,sport
Baseball was brought by immigrants to North America where the modern version developed.,sport
Baseball was played at the Olympic Games from 1992 to 2008 and was reinstated in 2020.,sport
A baseball game is played between two teams each usually composed of nine players that take turns playing offense and defense.,sport
The number of players on baseball roster or squad varies by league and by level of organized play.,sport
Any baseball game involves one or more umpires who make rulings on the outcome of each play.,sport
Basketball is a team sport in which two teams most commonly of five players each oppose one another on a rectangular court.,sport
Basketball has evolved to become one of the world most popular and widely viewed sports.,sport
"NBA is most significant professional basketball league in world in terms of popularity, salaries, talent and level of competition.",sport
Basketball was originally played with a soccer ball.,sport
The first balls made specifically for basketball were brown.,sport
National Basketball League was formed in 1898 to protect players from exploitation and to promote a less rough game.,sport
Basketball quickly became the ideal interscholastic sport due to its modest equipment and personnel requirements.,sport
The popularity of high school basketball was unrivaled in many parts of America.,sport
College basketball was rocked by gambling scandals from 1948 to 1951.,sport
The hall of fame has people who have accomplished many goals in their career in basketball.,sport
Lacrosse is a team sport played with a lacrosse stick and a lacrosse ball.,sport
"Players use the head of lacrosse stick to carry, pass, catch and shoot the ball into goal.",sport
"Lacrosse has four versions that have different sticks, fields, rules, equipment field lacrosse, women lacrosse, box lacrosse and intercrosse.",sport
"The men games field lacrosse and box lacrosse are contact sports and all players wear protective gear helmet, gloves, shoulder pads and elbow pads.",sport
"Both men and women field lacrosse have 6v6 versions played on smaller fields, gaining acceptance in multi sport events.",sport
The modern lacrosse is governed by World Lacrosse.,sport
Lacrosse is based on games played by various Native American communities as early as 1100 AD.,sport
Lacrosse played a significant role in the community and religious life of tribes across the continent for many years.,sport
Early lacrosse was characterized by deep spiritual involvement befitting the spirit of combat in which it was undertaken.,sport
Lacrosse was primarily a regional sport centered around the Mid Atlantic states especially New York and Maryland.,sport
Box lacrosse is played by teams of five runners plus a goalie on an ice hockey rink.,sport
Within several years box lacrosse had nearly supplanted field lacrosse in Canada.,sport
The goals in box lacrosse are smaller than field lacrosse traditionally 4 ft wide and tall.,sport
The box lacrosse is also a much more physical game.,sport
The box lacrosse players wear a hockey helmet with a box lacrosse cage.,sport
Tennis is a racket sport that is played either individually against a single opponent or between two teams of two players each.,sport
Each player uses tennis racket that is strung with cord to strike a hollow rubber ball covered with felt over or around a net and into the opponent court.,sport
The object of tennis is to manoeuvre the ball in such a way that opponent is not able to play a valid return.,sport
Tennis  is an Olympic sport and is played at all levels of society and at all ages.,sport
Table squash is a sport for two players which is an evolution of table tennis and uses similar rules and equipment.,sport
Table squash is played by placing a table tennis table against a playing wall with the net remaining on the table perpendicular to the wall.,sport
In Table squash each player stands on the opposite side of the table facing the wall on either side of an imaginary line as if the net was extended backwards.,sport
​​The Table squash was created in 2009 in Leeds United Kingdom.,sport
The Table squash game was created as an alternative to traditional table tennis.,sport
The Table squash game originated with few rules as a social occasion to strike a ball around before the initial draft of the official rules was generated in October 2009.,sport
Soft tennis is a racket game played on a court of two halves separated by a net.,sport
Soft tennis originated in Japan in 1884.,sport
Soft tennis it is played by individuals ie singles or pairs ie doubles.,sport
Soft tennis matches are generally best of seven or best of nine.,sport
Soft tennis differs from regular tennis in that it uses soft rubber balls instead of hard yellow balls.,sport
"Soft tennis is played primarily in Asia especially in Japan, Taiwan, South Korea, India, Thailand and the Philippines.",sport
A special racquet and ball were developed and the game became known as soft tennis.,sport
"The triple jump sometimes referred to as the hop, step and jump or the hop skip and jump.",sport
The triple jump is a track and field event similar to long jump.,sport
"The triple jump competitor runs down track and performs a hop, a bound and then a jump into the sand pit.",sport
The triple jump was inspired by the ancient Olympic Games.,sport
The triple jump has been a modern Olympics event since the Games inception in 1896.,sport
This led sports historians to conclude that these must have been a series of jumps thus providing the basis for triple jump.,sport
There is no evidence for triple jump being included in the ancient Olympic Games.,sport
Triple jump was a part of the inaugural modern Olympics in 1896 in Athens although at the time it consisted of two hops on the same foot and then a jump.,sport
"Long jump is a track and field event in which athletes combine speed, strength and agility in an attempt to leap as far as possible from a takeoff point.",sport
The Long jump is the only known jumping event of ancient Greece original Olympics pentathlon events.,sport
The Long jump emerged probably because it mirrored the crossing of obstacles such as streams and ravines.,sport
The Long jump was considered one of the most difficult of the events held at the Games since a great deal of skill was required.,sport
A classic example of this Long jump doubling are performances by Carl Lewis.,sport
"Shooting sports is a group of competitive and recreational sporting activities involving proficiency tests of accuracy, precision and speed in shooting.",sport
"Shooting sports can be categorized by equipment, shooting distances, targets, time limits and degrees of athleticism involved.",sport
"Shooting sports may involve both team and individual competition, team performance is usually assessed by summing the scores of the individual team members.",sport
Shooting sports are conducted at either designated permanent shooting ranges or temporary shooting fields in area away from settlements.,sport
In Olympic Games shooting sport has always enjoyed the distinction of awarding first medals of the Games.,sport
Wheelchair racing is the racing of wheelchairs in track and road races.,sport
"Wheelchair racing is open to athletes with any qualifying type of disability, including leg amputees, spinal cord injuries and cerebral palsy.",sport
Wheelchair racing athletes are classified in accordance with nature and severity of their disability or combinations of disabilities.,sport
Main competitions take place at Summer Paralympics which wheelchair racing and athletics has been a part of since 1960.,sport
Wheelchairs are a necessary piece of equipment for athletes competing in wheelchair racing and track and field events.,sport
