Sentence,Intent_label
"Generally made from tapioca flour, Kue gapit  name comes from the cooking process, in which it is grilled between iron molds like a waffle.",food
The Kue gapit  snack comes in a variety of shapes and flavors.,food
Pudachi Vadi also known as Bakarvadi is a famous snack in the western parts of the Maharashtra state.,food
There are two places in Maharashtra where Pudachi Vadi is found.,food
"In Pune it is also known as Bakarvadi and offers the sweeter version of Pudachi Vadi whereas in Kolhapur, you will get the spicier version.",food
"Pudachi vadi has an outer covering of Gram flour and is filled with a mixture of dried grated coconut, coriander, chili powder, and Indian spices.",food
Pudachi vadi is deep-fried and very crispy.,food
"Hagebuttenmark is used as a spread on bread, as sweetener in beverages and as condiment in dessert and pastry.",food
"An Eccles cake is a small, round cake filled with currants and made from flaky pastry with butter, sometimes topped with  demerara sugar.",food
Pickle soup is a style of soup prepared with various types of pickled vegetables.,food
Dill pickle soup is a variety of pickle soup prepared with pickled cucumber.,food
Some versions of dill pickle soupuse grated dill pickle  in their preparation.,food
"Mie celor is a  Southeast Asian noodle soup dish served in a  coconut milk and shrimp based broth specialty of Palembang city, South Sumatra, Indonesia.",food
Dak ttongjip literally chicken gizzard is a  Korean dish made by stir frying chicken gizzard  with spices.,food
Dak ttongjip is a popular anju or accompaniment to alcoholic drinks.,food
Dak ttongjip can also be called dak ttongjip bokkeum as it is a bokkeum ie a  stir fried dish.,food
Prekmurska gibanica or Prekmurje layer pastry is a type of  Slovenian gibanica or  layered pastry.,food
"Prekmurska gibanica contains poppy seeds, walnuts, apples, raisins and quark fillings.",food
"Although native to Prekmurje, Prekmurska gibanica  has achieved the status of a national specialty of Slovenia.",food
A macaroon is a small biscuit or cookie.,food
"A macaroon is made from ground almonds, coconut or other nuts or even potato with sugar and sometimes flavorings (e.g.honey, vanilla, spices), food coloring, glace cherries, jam or a chocolate coating.",food
Dal Biji is an Indian snack made of crispy gram flour noodles and cantaloupe seeds and musk melon seeds.,food
Kentucky jam cake is a traditional dessert originating in the United States state of Kentucky and also associated with Tennessee.,food
The Kentucky jam cake has jam and spices mixed in the batter and is decorated with caramel icing.,food
"Kue cubit is a Southeast Asian snack, originating from Indonesia.",food
Kue cubit is common snack food served in many Indonesian cities.,food
The sellers of Kue cubit usually operate near schools or traditional markets.,food
"Kue cubit uses flour, baking powder, sugar and milk as its primary ingredients.",food
"Pită de Pecica is a Romanian  round bread roasted directly on hearth, specific from the town of Pecica in Arad County.",food
From 1980 to 1989 Pită de Pecica arrived daily on the table of dictator Nicolae Ceaușescu who was impressed by its taste.,food
"In some parts of Kerala, theeyal is included in a traditional sadya menu.",food
"Vegetables used for theeyal include pearl onion  or shallot, bitter melon, potato, eggplant, okra, zucchini, and raw mango.",food
"Eggs Neptune is a layered breakfast or brunch dish consisting of a split English muffin,  crab meat, poached eggs, and hollandaise sauce.",food
Eggs Neptune is a variation of Eggs Benedict with  crab meat replacing Canadian bacon.,food
"Karedok is part of a wide range of Indonesian dressing and salad combinations, along with lotek, pecel and gado gado.",food
Kelan Antep is traditional cuisine from Jepara City of Indonesia.,food
Kelan Antep is very secure for people keep healthy.,food
Rawon is an  Indonesian beef soup.,food
"Originating from Surabaya, East Java, rawon utilizes the black keluak nut as the main seasoning, which gives a dark color and nutty flavor to the soup.",food
Puri bhaji can also be served with halva.,food
"It is very similar to gado gado, except all the vegetables are raw, while most of gado gado vegetables are boiled, and it uses kencur, Thai basil and eggplant.",food
Karedok is also known as lotek atah or raw lotek or raw gado gado for its fresh and raw version of the vegetable covered with peanut sauce.,food
Jerusalem mixed grill is a  grilled meat dish considered a specialty of Jerusalem.,food
In central India the puri bhaji is served as a street snack.,food
Puri bhaji is a vegetarian dish and is popular in India because it is relatively inexpensive and tasty.,food
Puri bhaji is also served on railway platforms in  India and Pakistan and is served as a packed lunch on trains along with pickle.,food
"A standard package of Shin Ramyun consists of noodles, a packet of flavoring powder or soup base and a packet of vegetable flakes.",food
Shin Ramyun Black  contains an extra packet of  beef stock soup which gives the soup a more intensely savory flavor.,food
"Rabbit pie is a game pie consisting of  rabbit meat in a gravy with other ingredients (typically onions, celery and carrots) enclosed in a pastry crust.",food
Rabbit pie is part of traditional American and English cuisine.,food
Rabbit pie has recently found renewed popularity.,food
Amish preaching soup is a type of bean soup in American cuisine.,food
Amish preaching soup was typically served preceding or following Amish church services.,food
Some versions of Amish preaching soup are prepared with beans and ham hocks.,food
"There are several variations in Andalusia, including ardoria and porra antequerana with bits of tuna as topping.",food
Salmorejo is also the name given to a marinade typical of Canary Islands cuisine.,food
"Golichina Mamsam is a popular meat dish in Telangana, India.",food
Golichina Mamsam is a simple yet fiery mutton dish that goes well with either rice or paratha.,food
Kissel or kisel is a  viscous fruit dish popular as a dessert and as a drink.,food
Far far is an Indian snack food composed primarily of potato starch and tinted sago.,food
Far far may also contain tapioca and wheat flour.,food
"Far far puff up instantly when deep fried, and they are either eaten as a snack or served like a papadum to accompany a meal.",food
Bread soup is a simple soup that mainly consists of  stale bread.,food
Bread soups  are created as well with brown bread as with  white bread.,food
Basis for bread soup is traditionally either meatsoup or vegetable broth.,food
"Bún thịt nướng is popular in all regions of Vietnam except for in Hanoi, where a related dish bún chả is served.",food
Khanom thuai or khanom thuai talai  is a Thai dessert made from rice flour coconut milk and sugar.,food
"Khanom thuai name is derived from the small ceramic cups in which the dessert is cooked and distinctively served, which are called thuai talai (talai bowls).",food
"Lawar is a Southeast Asian dish created from a mixture of vegetables, coconut and minced meat mixed with rich herbs and spices, originating from Bali, Indonesia.",food
Lawar is commonly found in restaurants and warungs in Bali.,food
At one time Hawaii featured numerous fornos for baking Portuguese breads constructed by Portuguese immigrants.,food
Numerous regional bakeries produce Portuguese sweet bread.,food
The broken rice dish ie cơm tấm bì comes with a chả trứng ie egg meatloaf.,food
Chả rươi is a special seasonal (autumn) omelette using nereididae sandworms (rươi) instead of pork.,food
"Pisca Andina is a light chicken broth, mixed with diced potatoes, carrots, eggs, ground pepper and other ingredients, sometimes including milk or cheese.",food
Kyay oh is made with rice noodles vermicelli or flat rice noodles and marinated meatballs.,food
"The broth is made with pork, chicken, or fish.",food
Herman cake often called simply Herman is a friendship cake similar to the Amish friendship bread.,food
The Herman cake ingredients are passed from person to person (like a chain letter) and which continues to grow as it contains yeast and lactic acid bacteria.,food
Etli ekmek is a pizza like dish which originated in Konya in Turkey also known as Etli pide.,food
Etli ekmek means bread with meat in Turkish.,food
Etli ekmek is very common in cities in the central regions of Turkey.,food
Cocido lebaniego is a traditional dish from the region of Liébana in Cantabria Spain.,food
"Cocido lebaniego has some essential ingredients, which include chickpeas from the municipality of Potes, potatoes and collard greens.",food
"In the United Kingdom the Isle of Man, Ireland and Newfoundland a flapjack refers to a sweet, tray baked oat bar, most commonly made from rolled oats, butter, brown sugar and golden syrup.",food
Vegetables were kept to a minimum when preparing ukha.,food
in classic Belarusian cuisine ukha was simply a rich fish broth that accompanied fish pies or rasstegai  kuliebiaka and other pirogi or pirozhki.,food
"These days ukha is more often a fish soup, cooked with potatoes and other vegetables.",food
Corned beef was popular during World War I and World War II when  fresh meat was rationed.,food
"Other types include bean salad, tuna salad, fattoush,  Greek salad and  sōmen salad ie a noodle based  salad.",food
Liver pâté is a pâté and meat spread popular in Northern and Eastern Europe.,food
Made from coarsely ground pork liver and lard the Liver pâté is similar to certain types of French and Belgian pâtés.,food
"Samlar machu is the Khmer language term for a category of sour (machu) soups ie samlar also samlor, salaw or salor popularly known in English as simply  Cambodian sour soup.",food
Murta con membrillo is a typical dessert from southern Chile where the Chilean guava shrub is common.,food
Murta con membrillo s made by boiling the quince and Chilean guava berries together with sugar.,food
Keria Gula Melaka is a type of doughnuts that made of sweet potato and slicked with smoky gula Melaka ie Malaysian palm sugar usually served during breakfast or teatime.,food
Rat na literally topping also written rad na is a  Thai Chinese noodle dish.,food
The name of Rat na  is pronounced in Thai colloquial speech.,food
Mie kangkung literally kangkung noodle is an Indonesian vegetable noodle soup with kangkung or water spinach usually served with bakso meatball  and mushroom.,food
"Mie kangkung is of a specialty of Betawi cuisine, Jakarta Indonesia.",food
"Sop saudara is an Indonesian spicy beef soup or buffalo soup specialty of Makassar city, South Sulawesi.",food
Sop saudara is commonly served with steamed rice and ikan bolu bakar or grilled milkfish.,food
"Folar is sometimes served with a boiled egg, that symbolically represents rebirth and the Resurrection.",food
"Folar de Chaves popular in the north eastern Portuguese regions of Chaves and Valpaços, is stuffed with pork, ham, salpicão and linguiça.",food
Tiger penis soup is an Asian soup prepared with tiger penis.,food
Tiger penis soup is typically an expensive dish due to the rarity of tiger penis.,food
"In some cultures and countries, people believe that the Tiger penis soup can enhance male virility a notion that has not been supported by scientific evidence.",food
The Habichuelas con dulce is part of the cuisine of the Dominican Republic.,food
"The Habichuelas con dulce is made with red beans, cinnamon, nutmeg,  coconut milk,  evaporated milk, raisins, butter, sugar and salt.",food
"Bundevara is a  Serbian pastry or sweet pie made of  rolled phyllo or similar to strudel, filled with sweetened grated pumpkin pulp and baked in an oven.",food
Wonton noodles is a Cantonese noodle dish.,food
Wonton noodles were not given their name until the Tang Dynasty (618 to 907 CE).,food
"Wonton noodles popular in  Southern China, Hong Kong, Indonesia, Malaysia, Singapore and Thailand.",food
"Wonton noodles is usually served in a hot broth, garnished with leafy vegetables and wonton dumplings.",food
Another type of dumpling known as shui jiao is sometimes served in place of wonton.,food
Coto Makassar is eaten with ketupat while Pallubasa is eaten with a plate of rice.,food
"Wodzionka or brotzupa is a  Silesian bread soup made from  stale bread, fat and water or milk.",food
"A bouillon cube (Canada and US) or stock cube (Australia, Ireland, New Zealand, South Africa and UK) or broth cube  (Philippines) is dehydrated bouillon (French for broth) or stock formed into a small cube about wide.",food
Tunde ke kabab were introduced to the Nawab of Awadh Wajid Ali Shah.,food
"Lucknows iconic eating joint Tunday Kababi, started in 1905, is famous for serving  buffalo meat galouti kebab.",food
Seblak is a  Southeast Asian savoury and  spicy dish originating from Indonesia.,food
"Seblak is made of wet krupuk (traditional Indonesian crackers) cooked with protein sources ie egg, chicken, seafood or beef in spicy sauce.",food
"Seblak is a specialty of Bandung city, West Java, Indonesia.",food
Malabar matthi curry also known as fish curry is an  Indian dish.,food
"Malabar matthi curry consists of sardines semi stewed in a Kerala style curry with assorted vegetables, such as okra or onions.",food
"Malabar matthi curry is usually served with rice, naan, bread, or tapioca.",food
"The caldo de costilla is eaten mainly during breakfast, and it eaten often with arepa, chocolate and bread.",food
The caldo de costilla has been used as a remedy for hangover; it is referred to as levantamuertos (death awaker).,food
The Bacon Deluxe is a  bacon topped hamburger offered at international fast food chain Wendys.,food
"Arisa Pitha is a traditional sweet pancake from Odisha, India.",food
Palm Nut Soup is a soup made from the  palm fruit.,food
"Palm Nut Soup is used to accompany other dishes such as fufu, banku, rice and so on.",food
The milk cream strudel or Viennese Millirahmstrudel or German Milchrahmstrudel is a traditional  Viennese strudel.,food
The milk cream strudel is a popular pastry in Austria and in many countries in Europe that once belonged to the Austro Hungarian Empire (1867 to 1918).,food
Bob Andy pie is a sweet pie.,food
Bob Andy pie is similar to a custard pie that is spiced with cinnamon and cloves.,food
Bob Andy pie is often said to have originated among the Amish and is named for two legendary gelding workhorses.,food
Golibaje (in Tulu) or Mangalore Bajji is an Indian fried food made from various flours and curd.,food
"Kotlet schabowy can be served with cooked potatoes, mashed potatoes, fried mushrooms, cooked vegetables (seared cabbage), with salads or with coleslaw.",food
"Queen of Puddings is a traditional British dessert consisting of a baked, breadcrumb thickened mixture, spread with jam and topped with meringue.",food
Similar recipes are called Monmouth Pudding and Manchester Pudding.,food
"A Maxwell Street Polish consists of a grilled or fried length of  Polish sausage topped with grilled onions and yellow mustard and optional pickled whole, green sport peppers, served on a bun.",food
"In Czechia the wheat rohlík commonly with houska which is of identical dough and taste became the most basic breadstuff, maybe more popular than local traditional rye bread.",food
"It is somewhat unusual in that it is a steak pie and not a Scotch pie, the type of pie associated with football in Scotland.",food
"Pithas are typically made of rice flour, although there are some types of pitha made of wheat flour.",food
Less common types of pitha are made of palm or ol a local root vegetable.,food
Ciorbă from Persian shorba via Turkish çorba is a general Romanian word used in Romania and the Republic of Moldova to describe sour soups consisting of various vegetables and meat.,food
"In Moldavia region, the word borș means simply any sour soup.",food
"Malooga is a leavened Yemeni flatbread eaten with bean dishes , scrambled eggs,  spiced buttermilk, and many other Yemeni savory dishes.",food
Bolo de rolo is a typical  Brazilian dessert from Pernambuco state.,food
Rengginang or ranginang is a kind of Indonesian thick rice cracker made from cooked glutinous sticky rice and seasoned with spices.,food
The sun dried rengginang is deep fried with ample cooking oil to produce a crispy rice cracker.,food
"BP5 Compact Food aka  BP5 biscuit is a high-calorie, vitamin fortified, compact, compressed and dry food.",food
BP5 Compact Food is often used by relief agencies for the emergency feeding of refugees and internally displaced persons.,food
Pasztecik szczeciński or pasztecik is a Polish variety of machine produced deep fried  yeast dough stuffed with a meat or vegetarian filling.,food
Pasztecik szczeciński or pasztecik served in specialised bars as a fast food.,food
Pasztecik szczeciński are different from the Polish dishes also called pasztecik.,food
Cachapa Spanish for crumpet is a traditional  Venezuelan dish made from maize flour.,food
Like arepas the Cachapa  are popular at roadside stands.,food
"Cachapa  can be made like pancakes of fresh corn dough, or wrapped in dry corn leaves and boiled (cachapa de hoja).",food
Skirts and Kidneys is an  Irish stew made from pork and pork kidneys.,food
"Many cultures consume blood as food, often in combination with meat.",food
"The blood may be in the form of blood sausage, as a thickener for sauces, a cured salted form for times of food scarcity or in a blood soup.",food
The tochitură moldovenească  is the  Moldavian stew and the tochitură ardelenească  is the  Transylvanian stew.,food
Tochitură is made in two main varieties with or without tomato sauce.,food
Shchi  is a Russian style cabbage soup.,food
Gözleme may sometimes be made from prepackaged hand rolled leaves of yufka dough.,food
Toppings for gözleme are numerous and vary by region and personal preference.,food
"Toppings for gözleme include a variety of meats ie minced beef, chopped lamb, fresh or  smoked seafood, sujuk, pastirma.",food
"Toppings for gözleme include a variety of vegetables like spinach, zucchini, eggplant, leek, chard, various peppers, onion, scallion, shallot, garlic.",food
"Toppings for gözleme include a several mushrooms like porcino, chanterelle, truffle and tubers ie potatoes, yams, radish, cheeses like feta, Turkish white cheese, lavaş, Beyaz peynir, Kasseri, and Kashkaval.",food
"Toppings for gözleme include eggs, seasonal herbs, and spices.",food
A similar dish is called ekşili köfte or terbiyeli köfte when made with egg lemon sauce.,food
"Bridge mix or Grand Slam mix is a type of snack mix  or candy consisting of nuts, fruits, and cremes covered in chocolate.",food
"Some common ingredients in bridge mix include peanuts, raisins, macadamia nuts, jujubes, malt, fruits, nougat, and licorice.",food
Brach is one of the major US producers of bridge mix.,food
Hershey Canada sells bridge mix under the name Bridge Mixture.,food
"Bridge mix may have been named for the card game bridge, since bridge tournaments are notorious for providing dishes of candy and snacks at the game tables.",food
"The dough for orama is made from flour, water, and salt.",food
"The dough for orama is kneaded and rolled thin, and a filling is spread over it.",food
Funšterc or egg omelette is a Slovenian national dish aka knapovsko sonce or  knapovska torta or šmorn.,food
Funšterc or is a traditional dish from the Central Sava Valley.,food
"Lemper are most often seen as snacks, but may sometimes be served as appetizers as well.",food
Lemper usually have an elongated shape similar to lontong.,food
"Akki rotti is a rice based breakfast item unique to the state of Karnataka, India.",food
"Akki rotti means rice bread in the native language, Kannada.",food
Akki rotti is made of rice flour which is mixed with salt and water and kneaded well till the dough gets soft.,food
Wine cake known in Spanish as torta envinada is a cake made with wine in Colombian cuisine.,food
"Torta negra Colombiana and Bizcocho Negro  are similar cakes with varying ingredients raisins, candied fruit, and rum.",food
Khao poon is typically made with  rice vermicelli noodles  or sen khao poon but rice stick noodles can also be used.,food
"Khao poon is served with an assortment of shredded cabbage, carrots, and banana blossom along with bean sprouts, fresh mint, cilantro, lime, and dried red chillies.",food
An Iced VoVo is a wheat flour biscuit topped with a strip of pink fondant on either side of a strip of raspberry jam and sprinkled with coconut.,food
An Iced VoVo is a product of the American owned Australian based biscuit company Arnotts.,food
It is the meat based variant of  rice dish from the Indian subcontinent called Khichdi.,food
"In Pakistan, beef Haleem and Khichra is sold as street food in most cities throughout the year.",food
"In Macau, it is used to make Pork chop bun.",food
Aspic is a dish in which ingredients are set into a gelatin made from a meat stock or consommé.,food
Aspic can also be referred as aspic gelée  or aspic jelly.,food
"A fritter is a  fried pastry consisting of portion of batter or breading filled with bits of meat, seafood, fruit, vegetables or other ingredients.",food
A Parker House roll is a bread roll  made by flattening the center of a ball of dough with a rolling pin so that it becomes an oval shape and then folding the oval in half.,food
Blood soup is any soup that uses blood as a principal ingredient.,food
"Bamia or cooked okra or bamia bi lahm or okra with meat is a Middle Eastern, Anatolian and Greek stew.",food
"Bamia or cooked okra prepared using lamb, okra and tomatoes as primary ingredients.",food
"Gajar ka halwa aka gajorer halua, Gajrela, Gajar Pak, and Carrot halwa is a carrot based sweet dessert pudding  from the Indian subcontinent.",food
Puto cuchinta or kutsinta is a type of  steamed rice cake or puto found throughout the Philippines.,food
Puto cuchinta is made from a mixture of tapioca or rice flour brown sugar and lye enhanced with yellow food coloring and steamed in small ramekins.,food
Bean Jar is a local dish of the Channel Island of Guernsey.,food
The traditional Guernsey Bean Jar has been around for centuries and still proves popular today.,food
Huff paste could be moulded into a variety of shapes called coffyns or coffers similar to a Cornish pasty.,food
The hollow of the pastry is filled with a filling usually consisting of  lotus paste.,food
The hollow of the pastry is filled with a filling sweet  black bean paste or less commonly red bean paste.,food
They are also sometimes referred to as sesame balls.,food
The head of the family cuts the appam dips it in paalukurukku  ie syrup or Pesaha Pal ie  Passover milk<em and serves it to the other family members.,food
The Pesaha Appam is derived from the ancient bread of Jewish tradition.,food
"Fruit pudding is a Scottish dish which is a mixture of wheat or oatmeal flour or breadcrumbs, beef suet, brown sugar, currants or sultanas, salt and cinnamon, formed into the shape of a large sausage.",food
Gujarati kadhi is a Gujarati version of kadhi.,food
Gujarati kadhi is a very popular  Gujarati dish made from buttermilk or dahi ie yogurt and gram flour.,food
Kadhi is an essential part of Gujarati cuisine.,food
"Cap cai can be made as a vegetarian dish, or mixed with meats such as chicken or meat, liver or gizzard, beef, fish, shrimp or cuttlefish, and slices of beef or fish bakso ie meatballs.",food
Ostropel is a typical Romanian stew that is primarily made from chicken mixed with a thick tomato sauce.,food
"Additionally, garlic or spring onions can be added to Ostropel.",food
"In this usage, synonyms for sponge are yeast starter or  yeast pre ferment.",food
In French baking the sponge and dough method is known as levain levure.,food
Cocido montañés is a warm and heavy dish whose origin is the 17th century and it was cooked to fight against the cold and wet climate in the Cantabrian mountains.,food
"Kaledo or sop or kaledo is a traditional  cows trotters soup served in spicy broth from Donggala regency, Central Sulawesi, Indonesia.",food
Per Kaledo name the meat used in this particular food is cows feet and its marrow.,food
"Gado gado aka Lotek is an Indonesian salad of slightly boiled, blanched or steamed vegetables and hard boiled eggs, boiled potato, fried tofu and tempeh and lontong served with a peanut sauce dressing.",food
This pastry is usually found filled with savory ingredients but can also have a sweet filling.,food
The pastry and its catchy name vol au vent are sometimes credited to Antonin Carême.,food
Nièr beurre is a type of apple butter a preserve of apples that is part of the cuisine and culture of Jersey.,food
Nièr beurre is made of apples cooked in cider.,food
The cider is reduced to a syrup before the apples are added to make Nièr beurre.,food
Fugu chiri is a  pufferfish soup.,food
Fugu chiri is also known as tetchiri.,food
Tensoba or Tempura Soba  is a Japanese dish of soba noodles and tempura.,food
Malt loaf is a malted loaf made in the United Kingdom.,food
Malt loaf has a sweet taste and a chewy texture like very heavy soft bread.,food
Malt loaf is made from malt and often contains raisins.,food
"A gypsy tart is a type of tart made with evaporated milk,  muscovado sugar or  light brown sugar and pastry.",food
A gypsy tart originates from the Isle of Sheppey by Steve London and Scott arthur in the county of Kent in England.,food
"Imokilly Regato is a  cows milk hard cheese  made in Mogeely, County Cork, Ireland.",food
"Egg tong sui is a classic tong sui or  sweet soup within Cantonese cuisine, essentially a sweet version of egg drop soup.",food
"Egg tong sui is considered a more traditional and home style dish in China, since it is rarely if ever served at any restaurants.",food
Tortilla de rescoldo is a traditional  Chilean unleavened bread prepared by rural travelers.,food
Tortilla de rescoldo consists of a wheat flour based bread traditionally baked in the coals of a campfire.,food
Crab in oyster sauce or oyster sauce crab is a Chinese seafood dish of crab served in savoury oyster sauce.,food
Jam roly poly or shirt sleeve pudding or dead mans arm or dead mans leg is a traditional British pudding probably first created in the early 19th century.,food
"Circassian chicken is a dish of shredded boiled chicken served under or in a rich paste made with crushed walnuts, and stock thickened with stale bread.",food
Circassian Chicken is a classic  Circassian dish adopted by the Imperial Ottoman cuisine.,food
"Ploatz is a hearty sheet cake made of rye bread dough with variable topping a speciality of the Haune valley of Hesse, Germany.",food
"Ploatz is common in Upper Hesse, Franconia, Middle Franconia, Rhön and Hohenlohe.",food
Sarson Da Saag  or Sarson Ka Saag is a popular vegetarian dish from the Punjab region of South Asia.,food
Jajangmyeon or jjajangmyeon is a Korean style Chinese noodle dish topped with a thick sauce made of diced pork and vegetables.,food
A variant of jjajangmyeon  uses seafood.,food
Tempoyak is not normally consumed solely but is usually eaten as condiment or as an ingredient for cooking.,food
"Quiche is a French tart consisting of pastry crust  filled with savoury custard  and pieces of cheese, meat, seafood or vegetables.",food
Kue bugis is  Indonesian kue or traditional snack of soft glutinous rice flour cake filled with sweet grated coconut.,food
A vegetarian version of bánh bao also exists.,food
A Belgian bun is a sweet bun containing sultanas and usually topped with fondant icing and half a glace cherry.,food
"The Belgian bun is round or square shaped, with rounded off edges, making it similar in appearance to a Chelsea bun.",food
The Belgian bun is also sometimes served with cream.,food
A sweetheart cake or wife cake or marriage pie is a traditional  Cantonese pastry with a thin crust of flaky pastry.,food
"A sweetheart cake or wife cake or marriage pie ade with a filling of winter melon,  almond paste, and sesame, and spiced with five spice powder.",food
Krupuk kulit is a traditional Indonesian cattle skin krupuk (cracker).,food
"Krupuk kulit is it is made from the soft inner skin of cattle (cow or water buffalo), diced, and sun dried until it hardens and loses most of its water content.",food
Buras can be consumed as a snack with serundeng ie spiced and grated coconut granules and hard boiled egg or sambal kacang or spicy peanut sauce.,food
Murukku is typically made from rice flour and  urad dal flour.,food
Murukku is sometimes called chakli and chakli is a similar dish typically made with an additional ingredient bengal gram (chickpea) flour.,food
Corn chowder is a  chowder soup prepared using corn as a primary ingredient.,food
"Basic corn chowder is commonly made of corn, onion, celery, milk or cream, and butter.",food
"Additional ingredients of corn chowder sometimes used include potatoes, salt pork, fish, seafood and chicken.",food
Sabich or sabih is an Israeli sandwich based on a traditional Iraqi Jewish dish prepared for Shabbat.,food
Sabich or sabih is often regarded as being a very tasty and delightful meal.,food
"Sabich or sabih consists of pita stuffed with fried eggplant, hard boiled eggs,  Israeli salad, parsley, amba and tahini sauce.",food
Date and walnut loaf is a traditional bread eaten in Britain made using and walnuts.,food
Date and walnut loaf  is often made with treacle or tea to give it a dark brown colour.,food
The Hovis biscuit is a British manufactured digestive biscuit.,food
The Hovis biscuit is shaped like a miniature flat copy of the traditional Hovis loaf and like the bread have the word HOVIS stamped on their top surface.,food
"A Delmonico steak may now, in the 21st century, refer to various cuts of  beef steak using preparations that vary regionally in the United States.",food
The term Delmonico steak might refer to any  thick cut steak.,food
There are two major varieties of fit fit depending on the type of flatbread being used the sourdough injera and the unleavened kitcha.,food
Pastissets aka casquetes or pastissets or flaons are small stuffed fried cakes in Catalonia.,food
"Pastissets can be filled with cabell d'àngel jam or sweet potato jam or almonds, even with mató cheese and codonyat.",food
Pastissets are typical of Terres de l'Ebre and in Valencian Community.,food
Almond bark is a chocolate like confection made with vegetable fats  instead of cocoa butter and with coloring and flavors added.,food
"Bierock is a  yeast dough pastry pocket sandwich with savory filling, originating in Eastern Europe, possibly in Russia.",food
Maria mole or limp Mary is a dessert popular in Brazil that is similar to a marshmallow.,food
"Maria mole base ingredients are sugar, gelatine and egg whites.",food
There is the central style of bánh xèo which originated in Central Vietnam.,food
there is the southern-style of bánh xèo which originated in SouthernVietnam.,food
Bánh bía sometimes spelled bánh pía is a type of Vietnamese cuisine bánh.,food
Sohan is a traditional Persian saffron brittle toffee  made in Iran.,food
"Sohan ingredients consist of wheat sprout, flour, egg yolks, rose water, sugar, butter or vegetable oil, saffron, cardamom, and slivers of almond and pistachio.",food
Kotlet schabowy is a Polish variety of pork breaded cutlet coated with breadcrumbs similar to Viennese schnitzel but made of pork tenderloin or with pork chop.,food
Queso flameado Spanish for flamed cheese and also queso fundido or melted cheese or choriqueso<>em is a dish of hot melted cheese and  spicy chorizo that is often served flambe.,food
Often compared to  cheese fondue the Queso flameado  is a party dish.,food
Queso flameado is popular at cookouts and in restaurants as an appetizer.,food
"Ariselu or Arisa is an Indian sweet from Andhra Pradesh, Telangana and Odisha.",food
Ariselu or Arisa is also called Kajjaaya in Kannada or Anarsa in Marathi and Adhirasam in Tamil Nadu.,food
"Ariselu is a traditional dish and it is prepared during festivities like Sankranti, Dusshera, Deepavali.",food
The name Cocada Amarela literally means yellow Cocada.,food
The Urdu word khatti literally means sour.,food
Khatti dal is typically served with rice and other meat or vegetable dishes.,food
Bánh bò are generally eaten as a dessert although they may also be consumed as an accompaniment to a meal.,food
Sev puri is an Indian snack and a type of chaat.,food
"Sev puri is a speciality that originates from Mumbai, Maharashtra.",food
Sev puri is strongly associated with street food but is also served at upscale locations.,food
Ribollita is a famous bread soup a hearty potage made with bread and vegetables.,food
"There are many Ribollita variations but the main ingredients always include leftover bread, cannellini beans, lacinato kale, cabbage, and inexpensive vegetables such as carrot, beans, chard, celery, potatoes and onion.",food
Another classic egg custard dish ie crème brûlée tends to be prepared and served in a ramekin without any pastry or fruit topping.,food
Crossing the bridge noodles is a  rice noodle soup from Yunnan province in China.,food
Crossing the bridge noodles  is one of the most well known dishes in Yunnan cuisine.,food
In Indonesia the es campur is sold from humble traveling trolley to restaurants.,food
"For Indonesian Muslims, es campur and kolak are popular treats during Ramadan for iftar, often sold prior to breaking the fast.",food
Popeseye steak is thinly sliced rump steak originating in Scotland and available in the United Kingdom.,food
Common fillings include ham and pease pudding but also bacon and egg and sausage.,food
The heavy texture of the bread gives it its name.,food
Fast food and fast food restaurants are often equated with junk food although fast foods cannot be categorically described as junk food.,food
Arroz a la valenciana in Spanish or Arroz à valenciana in Portuguese is a typical Latin American dish which is also considered as a part of Filipino cuisine.,food
"The dish is influenced by Chinese Indonesian cuisine, and might be derived from siomay, with the main difference being that batagor is fried instead of steamed.",food
It has been readily adapted into local Sundanese cuisine and most batagor sellers are Sundanese.,food
Ayam bakar is a Maritime Southeast Asian dish notably of Indonesian or Malaysian cuisine of charcoal grilled chicken.,food
Ayam bakar literally means  roasted chicken in Indonesian and Malay.,food
Kakara pitha is a sweet deep fried cake from Odisha offered to temple deities and served hot or cold on many festivals.,food
The short ribs or galbi also refers to grilled short ribs in Korean barbecue while the suffix tang is another name for guk.,food
"Hence, the Korean name literally means short ribs soup and is also called garitang or galitang.",food
Persimmon vinegar is a vinegar made from Oriental persimmon.,food
"Called gam-sikcho in Korean, it is a traditional condiment, food ingredient, and beverage base in Korean cuisine.",food
"Norman tart is a  shortcrust pastry based variant of the apple tart made in Normandy filled with apples, sliced almonds and sugar topped with creamy egg custard tart and baked until the topping is slightly caramelised.",food
"Bicol Express was named after the service from Manila to the Bicol region, a region in the Philippines famous for its spicy cuisine.",food
"Bicol Express is a spicy food made of pork, chillies,  coconut milk,  shrimp paste, onion and garlic.",food
"Eshabwe is served as a condiment with the main course meal e.g.karo or millet bread potatoes, matooke, beans and others.",food
Specially good are obaras served together with ajdovi žganci.,food
Today obaras contain more vegetables.,food
One type of obara is  dormouse stew from Inner Carniola in Slovenia.,food
"Nasi tumpang is rice dish that origin from Kelantan, Malaysia.",food
Nasi tumpang is rice with different layer of dishes wrapped in a cone shape with banana leaf packed.,food
Nasi tumpang  was staple food for travelers or farmers in Kelantan to bring to work.,food
